Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
621,1120,398360,22,9118,14.6828
622,800,399160,20,9138,14.6913
623,1090,400250,22,9160,14.703
624,850,401100,23,9183,14.7163
625,700,401800,22,9205,14.728
626,1070,402870,23,9228,14.7412
627,870,403740,22,9250,14.7528
628,920,404660,22,9272,14.7643
629,910,405570,21,9293,14.7742
630,930,406500,22,9315,14.7857
631,1240,407740,25,9340,14.8019
632,890,408630,19,9359,14.8085
633,810,409440,22,9381,14.8199
634,1260,410700,22,9403,14.8312
635,860,411560,22,9425,14.8425
636,1020,412580,22,9447,14.8538
637,710,413290,22,9469,14.865
638,620,413910,22,9491,14.8762
639,680,414590,22,9513,14.8873
640,990,415580,22,9535,14.8984
641,1210,416790,23,9558,14.9111
642,960,417750,23,9581,14.9237
643,740,418490,22,9603,14.9347
644,1030,419520,22,9625,14.9457
645,840,420360,22,9647,14.9566
646,1120,421480,25,9672,14.9721
647,1110,422590,23,9695,14.9845
648,1000,423590,22,9717,14.9954
649,1200,424790,22,9739,15.0062
650,780,425570,25,9764,15.0215
651,1190,426760,22,9786,15.0323
652,920,427680,21,9807,15.0414
653,950,428630,22,9829,15.0521
654,990,429620,22,9851,15.0627
655,630,430250,19,9870,15.0687
656,720,430970,22,9892,15.0793
657,990,431960,20,9912,15.0868
658,980,432940,26,9938,15.1033
659,1030,433970,24,9962,15.1168
660,1040,435010,22,9984,15.1273
661,990,436000,26,10010,15.1437
662,1010,437010,22,10032,15.1541
663,1000,438010,21,10053,15.1629
664,1430,439440,22,10075,15.1732
665,840,440280,20,10095,15.1805
666,930,441210,21,10116,15.1892
667,820,442030,22,10138,15.1994
668,1000,443030,22,10160,15.2096
669,1090,444120,25,10185,15.2242
670,960,445080,24,10209,15.2373
671,790,445870,24,10233,15.2504
672,350,446220,21,10254,15.2589
673,730,446950,21,10275,15.2675
674,820,447770,20,10295,15.2745
675,1190,448960,22,10317,15.2844
676,870,449830,18,10335,15.2885
677,700,450530,22,10357,15.2984
678,1100,451630,22,10379,15.3083
679,1460,453090,22,10401,15.3181
680,760,453850,22,10423,15.3279
681,890,454740,21,10444,15.3363
682,790,455530,24,10468,15.349
683,740,456270,21,10489,15.3572
684,1110,457380,22,10511,15.367
685,990,458370,20,10531,15.3737
686,1020,459390,22,10553,15.3834
687,860,460250,22,10575,15.393
688,490,460740,22,10597,15.4026
689,980,461720,24,10621,15.4151
690,840,462560,23,10644,15.4261
691,960,463520,18,10662,15.4298
692,1060,464580,23,10685,15.4408
693,1080,465660,21,10706,15.4488
694,580,466240,21,10727,15.4568
695,820,467060,21,10748,15.4647
696,640,467700,24,10772,15.477
697,1010,468710,22,10794,15.4864
698,800,469510,20,10814,15.4928
699,800,470310,20,10834,15.4993
