Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
778,1200,404210,21,10854,13.9512
779,1200,405410,21,10875,13.9602
780,1200,406610,21,10896,13.9692
781,1200,407810,21,10917,13.9782
782,1400,409210,23,10940,13.9898
783,1400,410610,23,10963,14.0013
784,1200,411810,21,10984,14.0102
785,1300,413110,22,11006,14.0204
786,1200,414310,21,11027,14.0293
787,1200,415510,21,11048,14.0381
788,1400,416910,23,11071,14.0495
789,1200,418110,21,11092,14.0583
790,1600,419710,25,11117,14.0722
791,1100,420810,20,11137,14.0796
792,1100,421910,20,11157,14.0871
793,1090,423000,19,11176,14.0933
794,1000,424000,19,11195,14.0995
795,900,424900,18,11213,14.1044
796,1100,426000,20,11233,14.1118
797,1000,427000,19,11252,14.1179
798,1300,428300,22,11274,14.1278
799,1000,429300,19,11293,14.1339
800,1000,430300,19,11312,14.14
801,1200,431500,21,11333,14.1486
802,870,432370,15,11348,14.1496
803,1000,433370,19,11367,14.1557
804,1000,434370,19,11386,14.1617
805,1220,435590,22,11408,14.1714
806,470,436060,18,11426,14.1762
807,470,436530,18,11444,14.1809
808,460,436990,17,11461,14.1844
809,990,437980,18,11479,14.1891
810,510,438490,21,11500,14.1975
811,430,438920,16,11516,14.1998
812,990,439910,18,11534,14.2044
813,860,440770,14,11548,14.2042
814,960,441730,15,11563,14.2052
815,990,442720,18,11581,14.2098
816,990,443710,18,11599,14.2145
817,1000,444710,19,11618,14.2203
818,890,445600,17,11635,14.2237
