Index,CurrentCost,TotalCost,CurrentPackets,TotalPackets, TrafficIntensity
618,40,353020,3,8222,13.3042
619,220,353240,3,8225,13.2876
620,320,353560,5,8230,13.2742
621,110,353670,2,8232,13.256
622,210,353880,3,8235,13.2395
623,100,353980,1,8236,13.2199
624,50,354030,3,8239,13.2035
625,330,354360,6,8245,13.192
626,660,355020,9,8254,13.1853
627,270,355290,6,8260,13.1738
628,250,355540,6,8266,13.1624
629,250,355790,6,8272,13.151
630,260,356050,5,8277,13.1381
631,340,356390,6,8283,13.1268
632,260,356650,6,8289,13.1155
633,440,357090,8,8297,13.1074
634,270,357360,7,8304,13.0978
635,190,357550,7,8311,13.0882
636,160,357710,7,8318,13.0786
637,480,358190,9,8327,13.0722
638,400,358590,9,8336,13.0658
639,300,358890,8,8344,13.0579
640,340,359230,6,8350,13.0469
641,440,359670,8,8358,13.039
642,160,359830,11,8369,13.0358
643,400,360230,8,8377,13.028
644,480,360710,10,8387,13.0233
645,220,360930,9,8396,13.0171
646,300,361230,9,8405,13.0108
647,570,361800,10,8415,13.0062
648,630,362430,8,8423,12.9985
649,390,362820,9,8432,12.9923
650,440,363260,12,8444,12.9908
651,450,363710,12,8456,12.9892
652,350,364060,12,8468,12.9877
653,570,364630,10,8478,12.9832
654,760,365390,12,8490,12.9817
655,610,366000,12,8502,12.9802
656,440,366440,11,8513,12.9771
657,590,367030,12,8525,12.9756
658,620,367650,12,8537,12.9742
659,440,368090,12,8549,12.9727
660,670,368760,10,8559,12.9682
661,520,369280,13,8572,12.9682
662,590,369870,11,8583,12.9653
663,460,370330,14,8597,12.9668
664,540,370870,13,8610,12.9669
665,940,371810,12,8622,12.9654
666,790,372600,14,8636,12.967
667,540,373140,14,8650,12.9685
668,650,373790,15,8665,12.9716
669,720,374510,14,8679,12.9731
670,520,375030,12,8691,12.9716
671,640,375670,15,8706,12.9747
672,990,376660,15,8721,12.9777
673,640,377300,15,8736,12.9807
674,980,378280,15,8751,12.9837
675,640,378920,15,8766,12.9867
676,740,379660,15,8781,12.9896
677,660,380320,15,8796,12.9926
678,640,380960,13,8809,12.9926
679,640,381600,13,8822,12.9926
680,480,382080,15,8837,12.9956
681,520,382600,16,8853,13
682,1060,383660,15,8868,13.0029
683,560,384220,16,8884,13.0073
684,560,384780,17,8901,13.0132
685,1030,385810,18,8919,13.0204
686,1020,386830,18,8937,13.0277
687,860,387690,17,8954,13.0335
688,1050,388740,18,8972,13.0407
689,670,389410,16,8988,13.045
690,860,390270,19,9007,13.0536
691,890,391160,20,9027,13.0637
692,850,392010,16,9043,13.0679
693,730,392740,14,9057,13.0693
694,730,393470,17,9074,13.0749
695,720,394190,19,9093,13.0835
696,710,394900,19,9112,13.092
697,570,395470,19,9131,13.1004
698,840,396310,19,9150,13.1089
699,810,397120,19,9169,13.1173
700,560,397680,19,9188,13.1257
701,970,398650,19,9207,13.1341
702,990,399640,20,9227,13.1439
703,980,400620,20,9247,13.1536
704,990,401610,20,9267,13.1634
705,900,402510,20,9287,13.173
706,650,403160,17,9304,13.1785
707,980,404140,20,9324,13.1881
708,1010,405150,21,9345,13.1992
709,820,405970,20,9365,13.2087
710,700,406670,20,9385,13.2183
711,790,407460,22,9407,13.2307
712,560,408020,21,9428,13.2416
713,850,408870,24,9452,13.2567
714,970,409840,20,9472,13.2661
715,980,410820,21,9493,13.2769
716,780,411600,21,9514,13.2877
717,820,412420,21,9535,13.2985
718,920,413340,21,9556,13.3092
719,820,414160,21,9577,13.3199
720,850,415010,24,9601,13.3347
721,1080,416090,21,9622,13.3454
722,990,417080,21,9643,13.356
723,1150,418230,19,9662,13.3638
724,700,418930,19,9681,13.3715
725,1030,419960,23,9704,13.3848
726,1100,421060,23,9727,13.3981
727,890,421950,21,9748,13.4085
728,1160,423110,23,9771,13.4217
729,810,423920,21,9792,13.4321
730,620,424540,21,9813,13.4425
731,920,425460,20,9833,13.4514
732,780,426240,19,9852,13.459
733,840,427080,22,9874,13.4707
734,920,428000,21,9895,13.4809
735,1060,429060,24,9919,13.4952
736,860,429920,23,9942,13.5082
737,1080,431000,21,9963,13.5183
738,1100,432100,21,9984,13.5285
739,1150,433250,20,10004,13.5372
740,750,434000,20,10024,13.5459
741,810,434810,19,10043,13.5533
742,810,435620,21,10064,13.5633
743,980,436600,20,10084,13.572
744,750,437350,20,10104,13.5806
745,770,438120,17,10121,13.5852
746,840,438960,21,10142,13.5952
747,660,439620,21,10163,13.6051
748,470,440090,23,10186,13.6176
749,730,440820,21,10207,13.6275
750,1300,442120,24,10231,13.6413
751,1000,443120,21,10252,13.6511
752,760,443880,21,10273,13.6609
753,930,444810,22,10295,13.672
754,1510,446320,21,10316,13.6817
755,760,447080,21,10337,13.6914
756,1010,448090,22,10359,13.7024
757,840,448930,22,10381,13.7133
758,900,449830,21,10402,13.723
759,470,450300,19,10421,13.7299
760,1150,451450,19,10440,13.7368
761,820,452270,21,10461,13.7464
762,960,453230,18,10479,13.752
763,770,454000,22,10501,13.7628
764,480,454480,21,10522,13.7723
765,860,455340,22,10544,13.783
766,720,456060,21,10565,13.7924
767,1080,457140,20,10585,13.8005
768,940,458080,21,10606,13.8099
769,1070,459150,21,10627,13.8192
770,590,459740,21,10648,13.8286
771,830,460570,21,10669,13.8379
772,520,461090,23,10692,13.8497
773,820,461910,20,10712,13.8577
774,990,462900,22,10734,13.8682
775,820,463720,21,10755,13.8774
776,1220,464940,24,10779,13.8905
777,1350,466290,21,10800,13.8996
778,1010,467300,21,10821,13.9087
779,1050,468350,19,10840,13.9153
780,980,469330,19,10859,13.9218
781,1240,470570,22,10881,13.9321
782,710,471280,21,10902,13.9412
783,1240,472520,21,10923,13.9502
784,820,473340,21,10944,13.9592
785,750,474090,17,10961,13.9631
786,1010,475100,21,10982,13.972
787,570,475670,22,11004,13.9822
788,900,476570,21,11025,13.9911
789,1100,477670,23,11048,14.0025
790,1110,478780,22,11070,14.0127
791,990,479770,21,11091,14.0215
792,900,480670,20,11111,14.029
793,1060,481730,20,11131,14.0366
794,900,482630,20,11151,14.0441
795,720,483350,18,11169,14.0491
796,990,484340,20,11189,14.0565
797,1220,485560,20,11209,14.064
798,820,486380,19,11228,14.0702
799,840,487220,21,11249,14.0788
800,1030,488250,19,11268,14.085
801,730,488980,18,11286,14.0899
802,600,489580,18,11304,14.0948
803,890,490470,19,11323,14.1009
804,930,491400,16,11339,14.1032
805,620,492020,18,11357,14.1081
806,940,492960,18,11375,14.1129
807,870,493830,18,11393,14.1177
808,630,494460,19,11412,14.1238
809,700,495160,18,11430,14.1286
810,860,496020,18,11448,14.1333
811,880,496900,19,11467,14.1393
812,1110,498010,21,11488,14.1478
813,720,498730,18,11506,14.1525
814,600,499330,17,11523,14.156
815,440,499770,17,11540,14.1595
816,950,500720,18,11558,14.1642
817,740,501460,19,11577,14.1701
818,780,502240,18,11595,14.1748
819,770,503010,17,11612,14.1783
